"listing_clustered$cluster"
"214"	11
"215"	15
"216"	15
"217"	5
"218"	5
"219"	11
"220"	5
"221"	11
"222"	5
"223"	20
"224"	15
"225"	11
"226"	11
"227"	11
"228"	11
"229"	11
"230"	15
"231"	11
"232"	15
"233"	5
"234"	11
"235"	20
"236"	20
"237"	15
"238"	15
"239"	15
"240"	15
"241"	11
"242"	11
"243"	15
"244"	5
"245"	15
"246"	5
"247"	15
"248"	5
"249"	15
"250"	5
"251"	15
"252"	15
"253"	11
"254"	11
"255"	15
"256"	15
"257"	15
"258"	11
"259"	11
"260"	11
"261"	15
"262"	15
"263"	15
"264"	15
"265"	11
"266"	15
"267"	15
"268"	11
"269"	11
"270"	15
"271"	11
"272"	11
"273"	15
"274"	17
"275"	11
"276"	11
"277"	11
"278"	15
"279"	11
"280"	11
"281"	15
"282"	11
"283"	11
"284"	15
"285"	15
"286"	15
"287"	11
"288"	15
"289"	11
"290"	15
"291"	11
"292"	11
"293"	11
"294"	11
"295"	11
"296"	15
"297"	11
"298"	11
"299"	15
"300"	11
"301"	11
"302"	15
"303"	15
"304"	11
"305"	11
"306"	11
"307"	11
"308"	11
"309"	11
"310"	11
"311"	11
"312"	15
"313"	11
"314"	11
"315"	11
"316"	11
"317"	15
"318"	11
"319"	15
"320"	15
"321"	11
"322"	14
"323"	11
"324"	15
"325"	15
"326"	15
"327"	15
"328"	11
"329"	11
"330"	15
"331"	15
"332"	16
"333"	11
"334"	15
"335"	15
"336"	11
"337"	15
"338"	15
"339"	11
"340"	1
"341"	11
"342"	15
"343"	15
"344"	15
"345"	16
"346"	4
"347"	11
"348"	11
"349"	5
"350"	15
"351"	20
"352"	15
"353"	11
"354"	11
"355"	11
"356"	15
"357"	11
"358"	15
"359"	15
"360"	5
"361"	11
"362"	11
"363"	11
"364"	11
"365"	11
"366"	15
"367"	8
"368"	15
"369"	11
"370"	15
"371"	11
"372"	15
"373"	17
"374"	11
"375"	11
"376"	11
"377"	11
"378"	11
"379"	11
"380"	11
"381"	11
"382"	11
"383"	11
"384"	11
"385"	11
"386"	15
"387"	11
"388"	11
"389"	1
"390"	11
"391"	15
"392"	15
"393"	11
"394"	11
"395"	11
"396"	11
"397"	16
"398"	15
"399"	11
"400"	11
"401"	11
"402"	11
"403"	11
"404"	11
"405"	11
"406"	15
"407"	11
"408"	11
"409"	11
"410"	11
"411"	11
"412"	15
"413"	11
"414"	15
"415"	11
"416"	15
"417"	15
"418"	15
"419"	15
"420"	11
"421"	11
"422"	12
"423"	11
"424"	11
"425"	11
"426"	11
"427"	11
"428"	15
"429"	15
"430"	11
"431"	8
"432"	15
"433"	11
"434"	11
"435"	15
"436"	11
"437"	15
"438"	11
"439"	15
"440"	15
"441"	11
"442"	15
"443"	15
"444"	11
"445"	5
"446"	15
"447"	20
"448"	15
"449"	11
"450"	15
"451"	15
"452"	17
"453"	11
"454"	1
"455"	4
"456"	11
"457"	1
"458"	11
"459"	4
"460"	8
"461"	23
"462"	20
"463"	20
"464"	20
"465"	20
"466"	4
"467"	1
"468"	17
"469"	1
"470"	4
"471"	8
"472"	4
"473"	17
"474"	20
"475"	17
"476"	4
"477"	4
"478"	4
"479"	8
"480"	11
"481"	1
"482"	20
"483"	20
"484"	4
"485"	20
"486"	4
"487"	9
"488"	8
"489"	17
"490"	1
"491"	11
"492"	4
"493"	17
"494"	17
"495"	20
"496"	4
"497"	22
"498"	8
"499"	11
"500"	11
"501"	14
"502"	4
"503"	1
"504"	23
"505"	8
"506"	1
"507"	4
"508"	23
"509"	4
"510"	4
"511"	4
"512"	20
"513"	17
"514"	7
"515"	14
"516"	11
"517"	14
"518"	4
"519"	20
"520"	17
"521"	1
"522"	14
"523"	17
"524"	4
"525"	17
"526"	11
"527"	11
"528"	8
"529"	20
"530"	17
"531"	17
"532"	23
"533"	4
"534"	17
"535"	14
"536"	14
"537"	17
"538"	11
"539"	8
"540"	23
"541"	17
"542"	17
"543"	14
"544"	20
"545"	14
"546"	4
"547"	17
"548"	23
"549"	20
"550"	11
"551"	11
"552"	14
"553"	11
"554"	4
"555"	17
"556"	17
"557"	14
"558"	1
"559"	20
"560"	14
"561"	14
"562"	1
"563"	17
"564"	17
"565"	23
"566"	11
"567"	4
"568"	17
"569"	17
"570"	7
"571"	8
"572"	17
"573"	17
"574"	20
"575"	4
"576"	4
"577"	1
"578"	17
"579"	14
"580"	17
"581"	20
"582"	1
"583"	14
"584"	4
"585"	17
"586"	23
"587"	17
"588"	20
"589"	11
"590"	4
"591"	1
"592"	17
"593"	11
"594"	17
"595"	20
"596"	20
"597"	8
"598"	20
"599"	8
"600"	4
"601"	23
"602"	8
"603"	23
"604"	7
"605"	4
"606"	20
"607"	20
"608"	14
"609"	20
"610"	11
"611"	4
"612"	11
"613"	11
"614"	20
"615"	4
"616"	4
"617"	4
"618"	17
"619"	4
"620"	20
"621"	11
"622"	17
"623"	14
"624"	17
"625"	17
"626"	20
"627"	17
"628"	4
"629"	1
"630"	17
"631"	23
"632"	17
"633"	20
"634"	4
"635"	1
"636"	11
"637"	11
"638"	1
"639"	17
"640"	1
"641"	17
"642"	11
"643"	20
"644"	20
"645"	14
"646"	1
"647"	14
"648"	17
"649"	20
"650"	4
"651"	17
"652"	8
"653"	1
"654"	11
"655"	20
"656"	17
"657"	4
"658"	4
"659"	23
"660"	4
"661"	14
"662"	23
"663"	20
"664"	17
"665"	20
"666"	20
"667"	4
"668"	20
"669"	17
"670"	8
"671"	17
"672"	14
"673"	17
"674"	8
"675"	14
"676"	20
"677"	17
"678"	1
"679"	4
"680"	17
"681"	17
"682"	17
"683"	17
"684"	17
"685"	20
"686"	4
"687"	4
"688"	20
"689"	1
"690"	11
"691"	20
"692"	20
"693"	4
"694"	8
"695"	20
"696"	4
"697"	4
"698"	4
"699"	17
"700"	4
"701"	7
"702"	4
"703"	20
"704"	14
"705"	17
"706"	14
"707"	17
"708"	4
"709"	8
"710"	14
"711"	20
"712"	4
"713"	4
"714"	4
"715"	11
"716"	14
"717"	4
"718"	20
"719"	11
"720"	4
"721"	11
"722"	4
"723"	20
"724"	14
"725"	8
"726"	20
"727"	1
"728"	17
"729"	8
"730"	4
"731"	17
"732"	20
"733"	4
"734"	20
"735"	4
"736"	23
"737"	14
"738"	8
"739"	4
"740"	20
"741"	20
"742"	20
"743"	11
"744"	4
"745"	11
"746"	4
"747"	17
"748"	20
"749"	4
"750"	4
"751"	20
"752"	20
"753"	23
"754"	23
"755"	8
"756"	4
"757"	17
"758"	20
"759"	4
"760"	8
"761"	17
"762"	11
"763"	20
"764"	4
"765"	11
"766"	20
"767"	11
"768"	20
"769"	14
"770"	14
"771"	14
"772"	8
"773"	4
"774"	8
"775"	23
"776"	17
"777"	20
"778"	17
"779"	4
"780"	8
"781"	20
"782"	15
"783"	20
"784"	11
"785"	23
"786"	20
"787"	11
"788"	20
"789"	17
"790"	11
"791"	11
"792"	11
"793"	4
"794"	20
"795"	11
"796"	22
"797"	4
"798"	8
"799"	20
"800"	14
"801"	17
"802"	11
"803"	11
"804"	14
"805"	4
"806"	1
"807"	17
"808"	17
"809"	20
"810"	17
"811"	11
"812"	8
"813"	15
"814"	8
"815"	8
"816"	4
"817"	17
"818"	4
"819"	11
"820"	15
"821"	15
"822"	4
"823"	8
"824"	20
"825"	11
"826"	11
"827"	17
"828"	20
"829"	14
"830"	1
"831"	20
"832"	4
"833"	11
"834"	20
"835"	4
"836"	17
"837"	15
"838"	11
"839"	17
"840"	1
"841"	23
"842"	11
"843"	15
"844"	4
"845"	11
"846"	11
"847"	11
"848"	16
"849"	5
"850"	15
"851"	5
"852"	20
"853"	5
"854"	11
"855"	5
"856"	11
"857"	15
"858"	11
"859"	15
"860"	15
"861"	15
"862"	20
"863"	17
"864"	15
"865"	15
"866"	11
"867"	15
"868"	15
"869"	11
"870"	11
"871"	11
"872"	11
"873"	15
"874"	11
"875"	15
"876"	17
"877"	20
"878"	20
"879"	20
"880"	3
"881"	18
"882"	3
"883"	18
"884"	3
"885"	3
"886"	19
"887"	5
"888"	18
"889"	19
"890"	15
"891"	15
"892"	3
"893"	3
"894"	18
"895"	3
"896"	18
"897"	5
"898"	18
"899"	3
"900"	15
"901"	19
"902"	5
"903"	11
"904"	19
"905"	19
"906"	5
"907"	5
"908"	21
"909"	18
"910"	21
"911"	3
"912"	19
"913"	3
"914"	3
"915"	3
"916"	3
"917"	19
"918"	3
"919"	19
"920"	19
"921"	15
"922"	6
"923"	19
"924"	11
"925"	8
"926"	5
"927"	5
"928"	11
"929"	5
"930"	17
"931"	17
"932"	15
"933"	8
"934"	11
"935"	11
"936"	20
"937"	17
"938"	8
"939"	20
"940"	15
"941"	15
"942"	11
"943"	11
"944"	15
"945"	11
"946"	15
"947"	16
"948"	16
"949"	17
"950"	11
"951"	15
"952"	11
"953"	4
"954"	11
"955"	5
"956"	4
"957"	17
"958"	4
"959"	11
"960"	11
"961"	17
"962"	11
"963"	11
"964"	11
"965"	17
"966"	15
"967"	15
"968"	11
"969"	5
"970"	11
"971"	11
"972"	4
"973"	15
"974"	5
"975"	8
"976"	23
"977"	15
"978"	11
"979"	15
"980"	11
"981"	15
"982"	14
"983"	5
"984"	5
"985"	11
"986"	15
"987"	10
"988"	17
"989"	17
"990"	14
"991"	15
"992"	16
"993"	20
"994"	20
"995"	15
"996"	12
"997"	16
"998"	11
"999"	11
"1000"	3
"1001"	11
"1002"	16
"1003"	11
"1004"	11
"1005"	15
"1006"	16
"1007"	15
"1008"	11
"1009"	11
"1010"	17
"1011"	17
"1012"	11
"1013"	20
"1014"	11
"1015"	15
"1016"	17
"1017"	14
"1018"	3
"1019"	15
"1020"	11
"1021"	15
"1022"	15
"1023"	20
"1024"	23
"1025"	5
"1026"	11
"1027"	15
"1028"	11
"1029"	15
"1030"	11
"1031"	11
"1032"	8
"1033"	11
"1034"	3
"1035"	12
"1036"	11
"1037"	11
"1038"	15
"1039"	15
"1040"	11
"1041"	14
"1042"	4
"1043"	11
"1044"	11
"1045"	1
"1046"	1
"1047"	13
"1048"	17
"1049"	4
"1050"	17
"1051"	12
"1052"	11
"1053"	5
"1054"	11
"1055"	13
"1056"	20
"1057"	11
"1058"	14
"1059"	17
"1060"	15
"1061"	11
"1062"	15
"1063"	4
"1064"	11
"1065"	11
"1066"	1
"1067"	4
"1068"	8
"1069"	11
"1070"	20
"1071"	11
"1072"	11
"1073"	15
"1074"	14
"1075"	11
"1076"	15
"1077"	20
"1078"	5
"1079"	8
"1080"	15
"1081"	11
"1082"	11
