id	title	channel_id	tags
303	第 十 八届 长安 大学 学生会 举行 第二次 全体 例会 	5	团学新闻
304	长安 大学 大学生 艺术团 2017 2018 学年 第二 学期 第二次 部长级 例会 顺利 召开 	5	团学新闻
305	长安 大学 研究生 会 春季 纳新 面试 圆满结束 	5	团学新闻
306	长安 大学 青年 志愿者 服务 总队 2017-2018 学年 第五次 部长级 全体 例会 顺利 召开 	5	团学新闻
307	2017-2018 学年 第三次 校 院 科协 主席 联席会议 召开 	5	团学新闻
308	长安 大学 纪念品 设计 大赛 决赛 成功 举办 	5	团学新闻
309	榜样 力量 青春 领航 优秀 大学生 故事 分享 会 第一期 成功 举办 	5	团学新闻
310	校 科协 2017-2018 学年 第二次 全体 例会 召开 	5	团学新闻
311	长安 大学 青年 志愿者 服务 总队 情 暖 灞 水 绿 润 童心 关爱 留守 儿童 绿 植 环保 活动 圆满 举行 	5	团学新闻
312	第六届 班 团支部 五小 创 大赛 宣讲会 圆满 举行 	5	团学新闻
313	2017-2018 学年 第二 学期 校 科协 第一次 部长级 例会 召开 	5	团学新闻
314	第 十一届 长安 大学 研究生 会 第五次 部长级 以上 例会 成功 召开 	5	团学新闻
315	长安 大学 青年 志愿者 服务 总队 火车站 214 接站 服务 志愿 活动 圆满结束 	5	团学新闻
316	长安 大学 大学生 艺术团 2017 2018 学年 第二 学期 第一次 部长级 例会 顺利 召开 	5	团学新闻
317	关于 举办 星 辉 筑路 光影 同行 微 视频 大赛 的 通知 	5	通知公告
318	关于 举办 长安 大学 青年 马克思主义者 培养 学校 第十届 青马 辩论赛 的 通知 	5	通知公告
319	关于 举办 长安 大学 青年 马克思主义者 培养 学校 第十期 研究生 骨 培训班 读书 分享 会 暨 纪念 马克思 诞辰 200周年 系列 	5	通知公告
320	关于 在 全校 团支部 中 开展 主题 团日 活动 的 通知 	5	通知公告
321	关于 开展 四 进 四 信 原创 作品 征集 评选活动 的 通知 	5	通知公告
322	关于 举办 长安 大学 第 十五届 渭水 之星 风采 大赛 的 通知 	5	通知公告
323	关于 公布 2017-2018 学年 第二 学期 共青团 长安 大学 委员会 重点工作 项目 的 通知 	5	通知公告
324	关于 开展 2017-2018 学年 下学期 第一次 校 院 科协 主席 联谊 会议 的 通知 	5	通知公告
325	关于 举办 长安 大学 第十届 创 青春 大学生 创业 大赛 决赛 的 通知 	5	通知公告
326	关于 第 十一届 长安 大学 研究生 会 春季 纳新 的 通知 	5	通知公告
327	关于 申报 长安 大学 第 十 八届 大学生 艺术节 第 十 七届 大学生 体育节 活动 的 通知 	5	通知公告
328	关于 举办 长安 大学 2018年 梦回 长安 主题 论坛 暨 校友 系列讲座 的 通知 第 三讲 渭水 大讲堂 第 175 讲 	5	通知公告
329	关于 举办 长安 大学 2018年 梦回 长安 主题 论坛 暨 校友 系列讲座 的 通知 第二 讲 渭水 大讲堂 第 174 讲 	5	通知公告
330	关于 评选 2017-2018 学年 长安 大学 优秀 主题 团日 活动 的 通知 	5	通知公告
331	关于 开展 长安 大学 2017-2018 学年 优秀 学生会 答辩 工作 的 通知 	5	通知公告
332	关于 组织 学生 参加 第二届 西安 雁 塔 大学生 青春 设计 博览会 暨 硬 科技 创新 展 的 通知 	5	通知公告
333	关于 举办 长安 大学 2018年 梦回 长安 主题 论坛 暨 校友 系列讲座 的 通知 第 一讲 	5	通知公告
334	关于 开展 2017-2018 学年 院 科协 五四 评优 答辩 的 通知 	5	通知公告
335	关于 举办 后来 的 我们 电影 点 映 及 见面会 的 通知 	5	通知公告
336	关于 公布 长安 大学 第十届 创 青春 大学生 创业 大赛 获奖 名单 的 通知 	5	通知公告
337	关于 开展 新 媒体 技能 专题 培训 的 通知 	5	通知公告
338	关于 观看 2018年 高雅 艺术 进校园 中国 歌剧 舞剧院 长安 大学 专场 演出 的 通知 	5	通知公告
339	关于 评选 表彰 长安 大学 2017-2018 学年 共青团 先进集体 优秀 个人 的 通知 	5	通知公告
340	关于 举办 2018 模拟 亚太经合 组织 apec 大会 校内 选拔赛 的 通知 	5	通知公告
341	关于 开展 长安 大学 青年 马克思主义者 培养 学校 第十期 研究生 骨 培训班 格物致知 书桌 设计 制造 及 爱心 助学 公益 项 	5	通知公告
342	关于 举办 长安 大学 青年 马克思主义者 培养 学校 第十期 研究生 骨 培训班 守望 心灵 团体 心理 辅导 活动 的 通知 	5	通知公告
343	关于 召开 长安 大学 青马 学校 第十期 学生 骨干 培训班 两会 研讨 分享 会 通知 	5	通知公告
344	关于 举办 戏 生 华 梦 2018年 长安 大学 第四届 校园 戏剧 嘉年华 之 表演 竞技 大赛 的 通知 	5	通知公告
345	关于 第 十一届 长安 大学 研究生 会 春季 纳新 结果 的 公示 	5	通知公告
346	关于 举办 世界 读书 日 长安 大学 青年 马克思主义者 培养 学校 经典 诵读 会 的 通知 	5	通知公告
347	关于 举办 我校 共青 团干部 业务培训 专题讲座 的 通知 	5	通知公告
348	梦回 长安 主题 论坛 暨 校友 系列讲座 第 一讲 举办 青岛 海湾 大桥 总工程师 邵 新 鹏 作 报告 	5	专题头条
349	长安 大学 青马 学校 举办 世界 读书 日 经典 诵读 会 	5	专题头条
350	长安 大学 青马 学校 举行 继承 革命先烈 遗志 争做 新时代 新青年 主题 教育 活动 	5	专题头条
351	长安 大学 青马 学校 骨干 培训班 两会 精神 学习 分享 会 举行 	5	专题头条
352	我校 榜样 力量 青春 领航 青年 校友 故事 分享 会 举办 	5	专题头条
353	长安 大学 第十届 创 青春 大学生 创业 大赛 决赛 举行 	5	专题头条
354	雷锋 生前 好友 乔 安 山 为 我校 青年 学子 作 报告 	5	专题头条
355	我校 共青 团干部 业务培训 专题讲座 举行 	5	专题头条
356	校领导 出席 陕西省 暖冬 行动 春运 志愿 启动 仪式 并 慰问 在岗 志愿者 	5	专题头条
357	校团委 组织 观看 2018 年度 学校 共青团 网络 视频 工作会议 	5	专题头条
358	西安 交通大学 原创 话剧 追忆 西 迁 年华 向西 而 歌 来 我校 举办 专场 演出 	5	专题头条
359	长安 大学 第四届 互联网 大赛 第 十一届 挑战杯 竞赛 启动 仪式 暨 第 十 七届 科技节 创新 创业 教育 成果 展 举行 	5	专题头条
360	我校 李 培 月 教授 荣获 第 17届 陕西 青年 五四 奖章 称号 	5	专题头条
361	我校 举行 不忘 初心 牢记 使命 五四 主题 团日 活动 	5	专题头条
362	梦回 长安 主题 论坛 暨 校友 系列讲座 第 三讲 举办 北京 居 其美 住宅 技术开发 有限公司 执行 总裁 戴 昆 作 报告 	5	专题头条
363	梦回 长安 主题 论坛 暨 校友 系列讲座 第二 讲 举办 西北 综合 勘察 设计院 建筑设计院 院长 樊 丽 萍 作 报告 	5	专题头条
364	长安 大学 创新 创业 教育 高端 论坛 第 十六 讲 举行 	5	专题头条
365	关于 组织 我校 学生 参加 第十届 苏州 青年 精英 创业 大赛 的 通知 	5	通知公告
366	关于 招募 2018-2019 学年 创新 创业 团队 入 驻 渭 梦 创 客 空间 的 通知 	5	通知公告
367	关于 开展 2018年 学生 社团 年度 审核 注册 工作 的 通知 	5	通知公告
368	关于 观看 2018年 高雅 艺术 进校园 西安 交通大学 原创 话剧 追忆 西 迁 年华 向西 而 歌 长安 大学 专场 演出 	5	通知公告
369	关于 组织 青马 学生 骨干 观看 纪录片 不朽 的 马克思 的 通知 	5	通知公告
370	关于 举办 戏 生 华 梦 天下为公 长安 大学 纪念 中国 共青团 成立 96周年 暨 五四 戏剧 专场 晚会 的 通知 	5	通知公告
371	关于 2017-2018 学年 优秀 主题 团日 活动 评选 结果 的 公示 	5	通知公告
372	关于 开展 长安 大学 第 十一届 挑战杯 大学生 课外 学术 科技 作品 竞赛 立项 申报 工作 的 通知 	5	通知公告
373	关于 长安 大学 2017-2018 学年 共青团 先进集体 和 优秀 个人 拟 表彰 名单 的 公示 	5	通知公告
374	第一届 长安 大学 社团 宣传 海报设计 大赛 初赛 圆满 落幕 	5	团学新闻
375	长安 大学 青年 志愿者 服务 总队 高校 应急 救护 培训 圆满结束 	5	团学新闻
376	长安 大学 青年 志愿者 服务 总队 低 碳 骑行 活动 圆满 举行 	5	团学新闻
377	长安 大学 青马 社团 骨干 班 不朽 的 马克思 观 影 交流会 成功 举办 	5	团学新闻
378	长安 大学 2018年 班 团支部 五小 创 大赛 决赛 举办 	5	团学新闻
379	西安 工商 助力 双 创 校园行 主题 创业 政策 宣讲会 举行 	5	团学新闻
380	规划 绚丽 人生 添彩 和谐 长大 研究生 就业 经验 分享 暨 无 领导 小组讨论 顺利开展 	5	团学新闻
381	长安 大学 第四届 公益 创意 大赛 圆满 举行 	5	团学新闻
382	长安 大学 青马 学校 第十期 研究生 骨干 培训班 聆听 历史 参观 实践 活动 成功 举办 	5	团学新闻
383	2017 2018 学年 长安 大学 共青团 标兵 候选人 答辩会 成功 举办 	5	团学新闻
384	第 十一届 长安 大学 研究生 会 举行 第六次 部长级 例会 	5	团学新闻
385	校 图书馆 联合 研究生 团工委 开展 阅 享 青春 书香 年华 研究生 读者 沙龙 活动 	5	团学新闻
386	长安 大学 第三届 创 客 月 系列 活动 顺利 举办 	5	团学新闻
387	2018年 长安 大学 研究生 团工委 工作会议 暨 优秀 研究生 会 优秀 研究生 社团 答辩 顺利 召开 	5	团学新闻
388	渭水 大讲堂 第 176 讲 举办 	5	团学新闻
389	关于 举办 第 十五届 渭水 之星 风采 大赛 决赛 的 通知 	5	通知公告
390	长安 大学 青马 学校 第十期 研究生 骨干 培训班 观 影 不朽 的 马克思 主题 活动 成功 举行 	5	团学新闻
391	长安 大学 支农 志愿者 协会 第 十 二届 青春 实践 关注 工农 工地 义演 活动 成功 举办 	5	团学新闻
392	团聚 五洲 助 脱贫 留驻 爱心 逐 梦想 长安 大学 留学生 赴 商南 开展 文化 交流活动 	5	专题头条
393	第四届 fun run 阳光 酷 跑 顺利开展 	5	团学新闻
394	长安 大学 第一届 社团 海报 大赛 成功 举办 	5	团学新闻
395	2018年 长安 大学 社团 海报 大赛 成功 举办 	5	团学新闻
396	2018年 长安 大学 社团 宣传 海报设计 大赛 初赛 圆满 落幕 	5	团学新闻
397	关于 世界 读书 日 长安 大学 青年 马克思主义者 培养 学校 经典 诵读 会 获奖 结果 的 通知 	5	通知公告
398	社 彩 纷呈 团聚 梦想 社团 成果 展 圆满 落幕 	5	团学新闻
399	忆 行 渭水 影 动 长安 摄影 大赛 决赛 圆满 落幕 	5	团学新闻
400	长安 大学 青年 志愿者 服务 总队 开 讲了 授课 大赛 圆满结束 	5	团学新闻
401	长安 大学 青年 志愿者 服务 总队 看见 花开 的 声音 手语 挑战赛 圆满结束 	5	团学新闻
402	长安 大学 青年 志愿者 服务 总队 别样 老人 活动 圆满 举行 	5	团学新闻
403	长安 大学 第八届 织 梦 职 未来 模拟 招聘会 圆满结束 	5	团学新闻
404	关于 2018年 中国电信 奖学金 暨 践行 社会主义 核心 价值观 先进个人 遴选 结果 的 公示 	5	通知公告
405	关于 2018年 长安 大学 学生 社团 年度 审核 注册 结果 的 公示 	5	通知公告
406	关于 观看 潘 菁 璀璨 迎 韵 悠扬 肆 季 学生 毕业 演唱会 的 通知 	5	通知公告
407	我校 研 哲 辩 理 论战 长安 第二届 研究生 辩论赛 决赛 圆满 落幕 	5	团学新闻
408	青 曲 社 做客 我校 世说新语 校园 主题 演讲 分享 会 第 三季 第二期 	5	团学新闻
409	研 途 有 梦 走进 名 企 第五届 研究生 职业 社会实践 活动 成功 举办 	5	团学新闻
410	长安 大学 青马 学校 研究生 骨干 培训班 学员 参加 万名 学子 看 西安 曲江 行 活动 	5	团学新闻
411	一笔 一划 中 国魂 长安 大学 研究生 汉字 书写 大赛 成功 举办 	5	团学新闻
412	span style font-weight bold 长安 大学 学生 社团 联合会 2017 201 	5	团学新闻
413	星 辉 筑 梦 光影 同行 微 视频 大赛 圆满 落幕 	5	团学新闻
414	长安 大学 第 十 二届 芳华 长安 汽车 模特大赛 决赛 成功 举办 	5	专题头条
415	长安 大学 青年 志愿者 服务 总队 历久 风华 致 韵 长安 文物 讲解 大赛 决赛 圆满结束 	5	团学新闻
416	关于 公开 招募 长安 大学 雁 博 园 创 客 空间 创业 咖啡 运营 团队 的 通知 	5	通知公告
417	长安 大学 学生 社团 联合会 篮球比赛 顺利 举行 	5	团学新闻
418	长安 大学 第十届 饮食 文化节 圆满结束 	5	团学新闻
419	关于 开展 2018年 全校 学生组织 换届 的 通知 	5	通知公告
420	校团委 召开 工作 例会 安排 部署 近期 工作 	5	专题头条
421	公路 学院 长安 大学 第一届 青春 传递 校园 微型 马拉松 圆满 落幕 	5	专题头条
422	关于 长安 大学 首届 历久 风华 致 韵 长安 文物 讲解 大赛 决赛 获奖 名单 的 公示 	5	通知公告
423	我校 在 2018年 创 青春 陕西省 大学生 创业 大赛 中 荣获 佳绩 	5	专题头条
424	长安 大学 第 十 三届 演讲 的 诞生 情境 主题 演讲比赛 初赛 成功 举办 	5	团学新闻
425	2018-2019 学年 长安 大学 渭 梦 创 客 空间 新 团队 入 驻 仪式 举行 	5	团学新闻
426	工程 机械学院 无 碳 小车 结构设计 大赛 举行 	5	团学新闻
427	长安 大学 渭 梦 创 客 空间 团队 遴选 问 辩 会 举行 	5	团学新闻
428	关于 2018年 长安 大学 大学生 暑期 社会实践 活动 申报 立项 的 预 通知 	5	通知公告
429	我校 举办 潘 菁 璀璨 迎 韵 悠扬 肆 季 学生 毕业 演唱会 	5	专题头条
430	我校 第 十一届 研究生 篮球联赛 圆满结束 	5	专题头条
431	第 十五届 渭水 之星 风采 大赛 决赛 举行 	5	专题头条
432	我校 举办 纪念 中国 共青团 成立 96周年 暨 五四 戏剧 专场 晚会 	5	专题头条
433	长安 大学 团委 荣获 全国 五四 红旗 团委 称号 	5	专题头条
434	校领导 一行 赴 留坝县 看望 慰问 研究生 支教团 志愿者 	5	专题头条
435	我校 渭水 七点 半 学院 体育 日 活动 启动 	5	专题头条
436	我校 在 全国 第五届 大学生 艺术 展演 活动 中 荣获 佳绩 	5	专题头条
437	关于 观看 2018年 高雅 艺术 进校园 西安 交通大学 原创 话剧 追忆 西 迁 年华 向西 而 歌 长安 大学 专场 演出 的 通知 	5	通知公告
438	长安 大学 青年 志愿者 服务 总队 青春 无毒 健康 有 你 禁毒 宣传 活动 圆满 举行 	5	团学新闻
439	长安 大学 青马 学校 第十期 志愿者 骨干 培训班 酷暑 未 至 除 癣 先行 卫生 进社区 志愿 活动 圆满结束 	5	团学新闻
440	span style font-weight bold 长安 大学 学生 社团 联合会 2017 2018 学年 第二 学期 第三次 部长级 会议 顺利 召开 span 	5	团学新闻
441	长安 大学 青年 志愿者 服务 总队 公益 海报设计 大赛 圆满结束 	5	团学新闻
442	长安 大学 研究生 保密 教育 培训 暨 保密 知识 竞赛 成功 举办 	5	团学新闻
443	全省 教育系统 网络安全 工作 视频会议 召开 我校 设 分会场 	4	学校要闻
444	我校 2名 教授 入选 2017 年度 长江 学者 奖励 计划 	4	学校要闻
445	长安 大学 与 中国 交通 建设 股份有限公司 合作 交流 座谈会 及 签约 仪式 举行 	4	学校要闻
446	我校 在 2018年 创 青春 陕西省 大学生 创业 大赛 中 荣获 佳绩 	4	学校要闻
447	翠华 幼儿园 举行 欢庆 六一 系列 活动 	4	综合新闻
448	附属小学 举行 庆祝 六一 儿童节 系列 活动 	4	综合新闻
449	校 工会 举办 2018年 工会干部 暨 教代会 代表 培训 会议 	4	综合新闻
450	校长办公室 党支部 赴 葛 牌 镇 开展 主题 党 日 活动 	4	综合新闻
451	我校 图书馆 赴 商南县 青 山镇 开展 期刊 捐赠 活动 	4	综合新闻
452	关于 举办 第三期 辅导员 英语口语 培训 的 通知 	7	门户通知
453	渭水 校区 管委会 办公室 2018年 03月份 值班 表 	7	门户通知
454	关于 做好 新学期 开学 有关 学生 工作 的 通知 	7	门户通知
455	关于 开展 2017-2018 学年 第二 学期 开学 初 本科 教学 检查工作 的 通知 	7	门户通知
456	渭水 校区 冬 春季 通勤车 时刻表 更新 	7	门户通知
457	关于 2018年 春季 对 本科生 发放 教材 的 通知 	7	门户通知
458	第一周 校领导 渭水 校区 上班 安排 	7	门户通知
459	关于 推荐 第 17届 陕西 青年 五四 奖章 人选 的 通知 	7	门户通知
460	关于 召开 2018年 第二次 学工 例会 的 通知 	7	门户通知
461	关于 本科生 2017-2018 学年 春季 学期 体育课 选课 的 通知 	7	门户通知
462	关于 两会 期间 我校 网站 和 信息系统 互联网 访问 分 时段 管 控 的 公告 	7	门户通知
463	关于 2017-2018 学年 春季 学期 开学 本科 教学检查 情况通报 	7	门户通知
464	关于 我校 与 意大利 加拿大 和 韩国 四 所大学 国家 公派 优 本 项目 报名 的 通知 	7	门户通知
465	关于 我校 与 美国 中央 华盛顿 大学 和 天 普 大学 国家 公派 优 本 项目 报名 的 通知 	7	门户通知
466	关于 召开 学术 委员会 高考 选科 方案 讨论会 的 通知 	7	门户通知
467	关于 开展 2017-2018 学年 春季 学期 本科生 重 补 修 选课 工作 的 通知 	7	门户通知
468	争做 渭水 校区 遵纪 爱岗 好 教工 	7	门户通知
469	关于 做好 春季 学生 心理 危机 报送 工作 的 通知 	7	门户通知
470	关于 我校 与 德国 亚 琛 工业大学 国家 公派 优 本 项目 报名 的 通知 	7	门户通知
471	关于 召开 2018年 国家级 教学 成果奖 申报材料 检查 及 答辩 会议 的 通知 	7	门户通知
472	关于 召开 人才培养 工作会议 筹备会 的 通知 	7	门户通知
473	2018 年度 因公 出国 公示 7 	7	门户通知
474	关于 举办 长安 大学 第 十 二届 阳光 体育运动 暨 2018年 春季 运动会 的 通知 	7	门户通知
475	关于 召开 长安 大学 学生 违纪处分 委员会 2018年 第一次 会议 及 对 参加 代表 进行 公示 的 通知 	7	门户通知
476	关于 开展 本学期 领导干部 及 学生 辅导员 听课 工作 的 通知 	7	门户通知
477	关于 开展 一院 一品 学生 工作 品牌 创建活动 的 通知 	7	门户通知
478	关于 做好 我校 辅导员 信息 更新 完善 工作 的 通知 	7	门户通知
479	关于 2018年 秋季 本科生 赴台湾 地区 高校 交流学习 报名 选拔 的 通知 	7	门户通知
480	第二 周 校领导 渭水 校区 上班 安排 	7	门户通知
481	关于 长安 大学 第 十 二届 阳光 体育运动 暨 2018年 体育 舞蹈 比赛 	7	门户通知
482	时间 更新 关于 召开 国际化 推进 工作会议 协调会 的 通知 	7	门户通知
483	关于 召开 共青团 长安 大学 第三届 委员会 第二次 全体 扩大 会议 的 通知 	7	门户通知
484	关于 做好 我校 2018年 新增 学士学位 授权 专业 审核 工作 的 通知 	7	门户通知
485	关于 举办 长安 大学 十 二届 阳光 体育运动 2018年 健美操 比赛 的 通知 	7	门户通知
486	关于 遴选 推荐 2018-2022 年 教育部 高等学校 教学 指导 委员会 委员 的 通知 	7	门户通知
487	关于 进一步 加强 学生 日常 体育锻炼 的 通知 	7	门户通知
488	关于 开展 金融 知识 进校园 知识讲座 的 通知 	7	门户通知
489	关于 报送 各 学院 心理 辅导站 负责人 及 2017级 班级 发展 委员 名单 的 通知 	7	门户通知
490	关于 举办 长安 大学 第四届 互联网 大学生 创新 创业 大赛 的 通知 	7	门户通知
491	学工 系统 2017 2018 学年 第二 学期 第 2周 第 4周 渭水 校区 值班 安排 	7	门户通知
492	关于 2018届 毕业设计 论文 前期 工作检查 安排 的 通知 	7	门户通知
493	2018 年度 因公 出国 公示 8 	7	门户通知
494	2018 年度 因公 出国 公示 9 	7	门户通知
495	关于 我校 学生 赴台湾 中央大学 参加 2018年 暑期 交流学习 的 报名 通知 	7	门户通知
496	关于 征集 中国 交通 教育 研究会 2018 年 年会 暨 第二届 中国 交通 教育 高峰论坛 论文 等 材料 的 通知 	7	门户通知
497	关于 组织 我校 辅导员 参加 第十届 全国高校 辅导员 年度人物 推选 展示 活动 的 通知 	7	门户通知
498	关于 组织 申报 2018 年度 大学生 创新 创业 训练 计划 项目 的 通知 	7	门户通知
499	第三周 校领导 渭水 校区 上班 安排 	7	门户通知
500	关于 组织 参加 全国 党建 研究会 课题 研究工作 的 通知 	7	门户通知
501	关于 编写 2018年 本科 招生 宣传材料 的 通知 	7	门户通知
502	长安 大学 2018年 国家级 教学 成果奖 推荐 项目 公示 	7	门户通知
503	关于 报送 2018年 国家级 教学 成果奖 申报材料 的 通知 	7	门户通知
504	关于 召开 第八届 心理 分析 与 中国文化 国际 论坛 筹备工作 协调会 的 通知 	7	门户通知
505	关于 举办 我校 第一期 建档立卡 及 同等 贫困生 就业 能力 提升 系列讲座 的 通知 	7	门户通知
506	关于 我校 与 日本 早稻田 大学 2018年 秋季 本科 交换 生 项目 选拔 的 通知 	7	门户通知
507	我校 与 加拿大 爱德华 王子 岛 大学 暑期 交流学习 项目 报名 通知 	7	门户通知
508	关于 组织 2017-2018 学年 春季 学期 第一次 本科 教务 信息管理 平台 集中 业务培训 的 通知 	7	门户通知
509	关于 召开 本学期 第一次 教学工作 例会 的 通知 	7	门户通知
510	关于 组织 辅导员 参加 陕西省 第四届 高校 优秀 辅导员 推选 展示 工作 的 通知 	7	门户通知
511	关于 推荐 2018-2022 年 陕西省 高等学校 教学 指导 委员会 委员 的 通知 	7	门户通知
512	关于 举办 渭水 大讲堂 第 169 讲 的 通知 	7	门户通知
513	关于 召开 本学期 首次 心理 辅导站 站长 例会 的 通知 	7	门户通知
514	关于 举办 长安 大学 第 十 二届 阳光 体育运动 2018年 学生 阳光 体育 论坛 的 通知 	7	门户通知
515	关于 对 2018届 毕业生 一次性 求职 补贴 申请 情况 进行 公示 的 通知 	7	门户通知
516	关于 举办 渭水 大讲堂 第 170 讲 的 通知 	7	门户通知
517	关于 召开 长安 大学 学生 违纪处分 委员会 2018年 第二次 会议 及 对 参加 代表 进行 公示 的 通知 	7	门户通知
518	关于 选拔 我校 学生 赴 马来亚 大学 交换 学习 的 通知 	7	门户通知
519	关于 学生 出入境 在学 证明 办理 事宜 的 通知 	7	门户通知
520	关于 召开 党建 质量 提升 行动 和 构建 全员 全程 全方位 育人 新格局 工作 推进 会 的 通知 	7	门户通知
521	2017-2018 学年 第一 学期 补考 通知 	7	门户通知
522	渭水 校区 劳动纪律 情况通报 	7	门户通知
523	关于 教师 领用 2018 春 教材 的 通知 	7	门户通知
524	关于 选拔 优秀学生 赴 有关 国际组织 实习 的 通知 	7	门户通知
525	关于 2016级 工科 试验班 学生 专业 分流 及 确定 本科 导师 的 通知 	7	门户通知
526	第四 周 校领导 渭水 校区 上班 安排 	7	门户通知
527	关于 长安 大学 渭水 校区 网络 维护 的 通知 	7	门户通知
528	关于 举办 戏 生 华 梦 2018年 长安 大学 第四届 校园 戏剧 嘉年华 之 表演 竞技 大赛 的 通知 	7	门户通知
529	关于 观看 长安 大学 第 十 七届 校园 之春 歌手 大赛 决赛 的 通知 	7	门户通知
530	2018 年度 因公 出国 公示 10 	7	门户通知
531	2018 年度 因公 出国 公示 11 	7	门户通知
532	关于 召开 2018年 第三次 专题 学工 例会 的 通知 	7	门户通知
533	加拿大 滑铁卢 大学 测绘 类 2+2 本科 双学位 暨 国家 公派 优 本 项目 宣讲会 通知 	7	门户通知
534	2018 年度 因公 出国 公示 12 	7	门户通知
535	关于 公布 本学期 概率论 与 数理统计 课程 补考 安排 的 通知 	7	门户通知
536	关于 公布 本学期 材 力 工力 化学 给水 排水 物理化学 课程 补考 安排 的 通知 	7	门户通知
537	关于 公布 本学期 电工 与 电子技术 基础 ii 课程 补考 安排 的 通知 	7	门户通知
538	2018 年度 因公 出境 公示 13 	7	门户通知
539	关于 我校 与 英国 莱斯特 大学 本 硕 连读 等 项目 宣讲 及 报名 的 通知 	7	门户通知
540	长安 大学 2018年 中央 高校 教育 教学改革 专项资金 建设项目 本科 教学 和 创新 创业 教育 公示 	7	门户通知
541	关于 启动 本科 教务 系统 内 课程 信息 培养 方案 核对 和 教学大纲 上传 工作 的 通知 	7	门户通知
542	2018 年度 因公 出国 公示 14 	7	门户通知
543	关于 参加 内地 民族 班 教育 管理 服务 工作 视频会议 的 通知 	7	门户通知
544	关于 组织 新版 本科 教务 系统 内 课程 信息 培养 方案 核对 与 教学大纲 上传 工作 业务培训 的 通知 	7	门户通知
545	关于 公布 本学期 理论 力学 课程 补考 安排 的 通知 	7	门户通知
546	关于 推荐 我校 学生 参加 全国 第 十 三届 大学生 年度人物 评选活动 的 通知 	7	门户通知
547	关于 召开 招生工作 领导 小组会议 的 通知 	7	门户通知
548	关于 2018 年度 清明节 放假 暨 校 春季 运动会 停课 的 通知 	7	门户通知
549	关于 加拿大 爱德华 王子 岛 大学 双学位 及 暑期 交流活动 宣讲会 的 通知 	7	门户通知
550	渭水 校区 管委会 办公室 2018年 4月份 值班 表 	7	门户通知
551	第五 周 校领导 渭水 校区 上班 安排 	7	门户通知
552	关于 开展 长安 大学 学生 思想动态 网络 调查 的 通知 	7	门户通知
553	学工 系统 4月份 渭水 校区 值班 安排 	7	门户通知
554	关于 举行 第八届 心理 分析 与 中国文化 国际 论坛 开幕式 的 通知 	7	门户通知
555	关于 公布 本学期 马克思主义 基本原理 概论 课程 补考 安排 的 通知 	7	门户通知
556	2017-2018 学年 秋季 学期 部分 课程 补考 安排 	7	门户通知
557	关于 公布 本学期 大学 计算机 课程 补考 安排 的 通知 	7	门户通知
558	关于 做好 2018年 清明节 放假 期间 学生 工作 的 通知 	7	门户通知
559	关于 召开 我校 与 爱尔兰 都柏林 大学 合作 办学 项目 实施方案 协调会 的 通知 	7	门户通知
560	关于 举办 长安 大学 第四届 acm-icpc 程序设计 竞赛 校内 选拔赛 的 通知 	7	门户通知
561	关于 渭水 校区 清明节 放假 期间 有关 事项 的 通知 	7	门户通知
562	关于 申请 长安 大学 2018年 学生 创新 创业 专项 的 通知 	7	门户通知
563	2018 年度 因公 出国 公示 15 	7	门户通知
564	2018 年度 因公 出国 公示 16 	7	门户通知
565	关于 做好 2018年 中央 高校 教育 教学改革 专项资金 及 双 一流 引导 专项资金 本科 教学 与 创新 创业 教育 建设项目 	7	门户通知
566	第六 周 校领导 渭水 校区 上班 安排 	7	门户通知
567	关于 长安 大学 2017年 最佳 辅导员 评选 候选人 名单 公示 暨 开展 网络 点 赞 活动 的 通知 更新 	7	门户通知
568	关于 2018届 毕业生 春季 双选会 停课 的 通知 	7	门户通知
569	关于 开展 长安 大学 社会 各地 校友 联谊会 奖 助学金 评选 的 通知 	7	门户通知
570	关于 2018年 全国 大学生 英语 竞赛 初赛 有关 事项 的 通知 	7	门户通知
571	关于 做好 学校 在线 开放 课程 建设 情况 统计 检查工作 的 通知 	7	门户通知
572	关于 启动 2016级 本科 工科 试验班 学生 专业 分流 暨 本科 导师 申报 的 通知 	7	门户通知
573	关于 校园网 网络 维护 的 通知 	7	门户通知
574	关于 各 学院 心理 辅导站 报送 本学期 心理健康 教育 工作计划 的 通知 	7	门户通知
575	关于 我校 与 法国 国立 高等 矿业 电信 学校 联盟 imt 本 硕 连读 项目 宣讲会 的 通知 	7	门户通知
576	关于 2015级 研究生 交纳 校园卡 充值 款 的 通知 	7	门户通知
577	关于 召开 体育 工作会议 的 通知 	7	门户通知
578	关于 做好 中国 高等教育 学会 陕西省 高等教育 学会 高等教育 科学研究 十三五 规划 课题 中期 检查工作 的 通知 	7	门户通知
579	关于 举办 2018 全国 大学生 数学 建模 竞赛 暨 长安 大学 选拔赛 的 通知 	7	门户通知
580	关于 召开 长安 大学 外事 工作 领导 小组会议 的 通知 	7	门户通知
581	关于 召开 我 在 校园 应用 启动 和 培训 会议 的 通知 	7	门户通知
582	关于 我校 与 澳大利亚 昆士兰 大学 本 硕 连读 直读 硕士 和 双硕士 联合 培养 项目 报名 的 通知 	7	门户通知
583	关于 举办 长安 大学 渭水 校区 风雨 操场 室内环境 创意设计 大赛 的 通知 	7	门户通知
